asset_family,manifest_entry,planned_output,source_basis,external_reference_urls,rights_basis,usage_mode,prompt_revision,status,notes,generated_at_utc,file_sha256,image_width,image_height,file_size_bytes
ossuary_depths_mid_parallax,ossuary_depths_mid_parallax,authoring/clipstudio/tiles/world_buildout/ossuary_depths_mid_parallax.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T03:31:14.984126+00:00,2026-03-12T03:31:14.984126+00:00,33c4fbcf92c9b04ffd2f95df5d3af630d6972a0915b6aff2512df8f6c9467f62,1024,1024,1437674
ossuary_depths_floor_run,ossuary_depths_floor_run,authoring/clipstudio/tiles/world_buildout/ossuary_depths_floor_run.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T03:31:15.121456+00:00,2026-03-12T03:31:15.121456+00:00,2e9480579c15a875b6a243f2c0edcf4b71aa9d309f0fb8285dc8c801297ea2ca,1024,1024,1472986
ossuary_depths_floor_broken,ossuary_depths_floor_broken,authoring/clipstudio/tiles/world_buildout/ossuary_depths_floor_broken.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T03:31:28.274391+00:00,2026-03-12T03:31:28.274391+00:00,70550b27fc0151ffe75f58b28a46cde68d8f7c901e3fb2330480a2198baf70c2,1024,1024,1454094
ossuary_depths_platform_bridge,ossuary_depths_platform_bridge,authoring/clipstudio/tiles/world_buildout/ossuary_depths_platform_bridge.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T03:31:33.122206+00:00,2026-03-12T03:31:33.122206+00:00,8cf4dc1595cbc2db9634a5f307bc96973689634337758ee143b91ce6c54d45e6,1024,1024,1384136
ossuary_depths_wall_face,ossuary_depths_wall_face,authoring/clipstudio/tiles/world_buildout/ossuary_depths_wall_face.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T03:31:33.248080+00:00,2026-03-12T03:31:33.248080+00:00,39622a21ac9ddfd42ede1d619834103a947cb9f8a08bd9a7803afa81cf585892,1024,1024,1387542
ossuary_depths_wall_corner,ossuary_depths_wall_corner,authoring/clipstudio/tiles/world_buildout/ossuary_depths_wall_corner.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T03:31:34.287823+00:00,2026-03-12T03:31:34.287823+00:00,8b2d7b9eef4c607a785ba4ec98e3e02b7d10f6f5f30eeddf3a69e5e84afaa2fa,1024,1024,1378456
ossuary_depths_gate_arch,ossuary_depths_gate_arch,authoring/clipstudio/tiles/world_buildout/ossuary_depths_gate_arch.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T03:31:47.596314+00:00,2026-03-12T03:31:47.596314+00:00,440a4901403fc144bceec823d0e5af1d15feb97a9282b8cc4c0836edcb6994fb,1024,1024,1509818
ossuary_depths_traversal_vertical,ossuary_depths_traversal_vertical,authoring/clipstudio/tiles/world_buildout/ossuary_depths_traversal_vertical.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T03:31:51.865990+00:00,2026-03-12T03:31:51.865990+00:00,4cf6ae038bb0a61512d360fccd2ed408182734d34da6d3eabef2b4f20d4adf5e,1024,1024,1500668
ossuary_depths_hazard_overlay,ossuary_depths_hazard_overlay,authoring/clipstudio/tiles/world_buildout/ossuary_depths_hazard_overlay.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T03:31:52.693903+00:00,2026-03-12T03:31:52.693903+00:00,b995c9c155fe792d0e08c5887cfc8314f3f5f0b6480af121888c8661a09e8bde,1024,1024,1536866
ossuary_depths_landmark_setpiece,ossuary_depths_landmark_setpiece,authoring/clipstudio/tiles/world_buildout/ossuary_depths_landmark_setpiece.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T03:31:53.062186+00:00,2026-03-12T03:31:53.062186+00:00,7a2bd302f125cd0932b454e308396ef25a6fb236e991f408b67bc12bb9e99f2c,1024,1024,1499010
archive_vaults_skyline_backdrop,archive_vaults_skyline_backdrop,authoring/clipstudio/tiles/world_buildout/archive_vaults_skyline_backdrop.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T03:32:05.903181+00:00,2026-03-12T03:32:05.903181+00:00,da3e9ef0ee19dbe00b8bd4807c350f9955c9c4a2f50f03c6f5c1ef7e9c17ad26,1024,1024,1583524
archive_vaults_mid_parallax,archive_vaults_mid_parallax,authoring/clipstudio/tiles/world_buildout/archive_vaults_mid_parallax.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T03:32:11.513164+00:00,2026-03-12T03:32:11.513164+00:00,a9064d57ae1e8d21c83c81045e5c629c9fa914265d37c5fe308ab42b5e2002c2,1024,1024,1500258
archive_vaults_far_parallax,archive_vaults_far_parallax,authoring/clipstudio/tiles/world_buildout/archive_vaults_far_parallax.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T03:32:12.538965+00:00,2026-03-12T03:32:12.538965+00:00,d9e984cc49761b932b9c194d5eb6ee73af4d289e6339d126d2ea08f56d3d54db,1024,1024,1462840
archive_vaults_floor_run,archive_vaults_floor_run,authoring/clipstudio/tiles/world_buildout/archive_vaults_floor_run.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T03:32:13.234065+00:00,2026-03-12T03:32:13.234065+00:00,12a7f7b8de7dd7d1302cb26a7fa42be8387451223a96b47705ff667ec420cb92,1024,1024,1362666
archive_vaults_floor_broken,archive_vaults_floor_broken,authoring/clipstudio/tiles/world_buildout/archive_vaults_floor_broken.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T03:32:24.900712+00:00,2026-03-12T03:32:24.900712+00:00,1c473464cefc11c00bbcd483bc160055de63ffa126ced5c8a7d05d18657e03fc,1024,1024,1485492
archive_vaults_wall_corner,archive_vaults_wall_corner,authoring/clipstudio/tiles/world_buildout/archive_vaults_wall_corner.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T03:32:30.931695+00:00,2026-03-12T03:32:30.931695+00:00,1bfcdd58fe365157f699966e2e7dc17bdf285cae7d5e04cba98ef974de13a217,1024,1024,1485816
archive_vaults_wall_face,archive_vaults_wall_face,authoring/clipstudio/tiles/world_buildout/archive_vaults_wall_face.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T03:32:31.270321+00:00,2026-03-12T03:32:31.270321+00:00,b315650d78f57fa3c652adae4b29746a1db49701fdd79b0472fd996a55ff9c49,1024,1024,1529640
archive_vaults_platform_bridge,archive_vaults_platform_bridge,authoring/clipstudio/tiles/world_buildout/archive_vaults_platform_bridge.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T03:32:33.527412+00:00,2026-03-12T03:32:33.527412+00:00,5c32066ae077ead3872b4245c6a79e26b4a8f14906d7e5336700bdd408a47524,1024,1024,1405684
archive_vaults_gate_arch,archive_vaults_gate_arch,authoring/clipstudio/tiles/world_buildout/archive_vaults_gate_arch.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T03:32:42.182635+00:00,2026-03-12T03:32:42.182635+00:00,018569c02e27ffe35a94b1c2214e4df2cfef7aa087a8a49b2353e221b29ce742,1024,1024,1458600
archive_vaults_traversal_vertical,archive_vaults_traversal_vertical,authoring/clipstudio/tiles/world_buildout/archive_vaults_traversal_vertical.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T03:32:49.948471+00:00,2026-03-12T03:32:49.948471+00:00,2245d744ab6d4fc45a4c86894f4677db29c9c2f4589832d2df4a168360fe9e41,1024,1024,1588600
archive_vaults_hazard_overlay,archive_vaults_hazard_overlay,authoring/clipstudio/tiles/world_buildout/archive_vaults_hazard_overlay.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T03:32:50.091224+00:00,2026-03-12T03:32:50.091224+00:00,ed40714037f940af9e634837f8620c971f9d178c4b4d2b14509a2015eb001ab1,1024,1024,1067004
archive_vaults_landmark_setpiece,archive_vaults_landmark_setpiece,authoring/clipstudio/tiles/world_buildout/archive_vaults_landmark_setpiece.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T03:32:52.326844+00:00,2026-03-12T03:32:52.326844+00:00,8c4f39ed506f86cce1152177bd663ce7cb745c59f99e9353d2dc8533c9d38dcf,1024,1024,1380524
cathedral_of_rotated_truth_skyline_backdrop,cathedral_of_rotated_truth_skyline_backdrop,authoring/clipstudio/tiles/world_buildout/cathedral_of_rotated_truth_skyline_backdrop.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T03:32:59.656384+00:00,2026-03-12T03:32:59.656384+00:00,4098641685d3a7abbdfb4d892f2d2da2be19f1661d8766cc2ad259c6402a98d0,1024,1024,1760054
cathedral_of_rotated_truth_mid_parallax,cathedral_of_rotated_truth_mid_parallax,authoring/clipstudio/tiles/world_buildout/cathedral_of_rotated_truth_mid_parallax.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T03:33:08.268947+00:00,2026-03-12T03:33:08.268947+00:00,0257bd0cf14fa943d359d82b3bb6aaaf4b1d7f4ffd5ebaaaaad36bfd1fde4d4f,1024,1024,1637260
cathedral_of_rotated_truth_far_parallax,cathedral_of_rotated_truth_far_parallax,authoring/clipstudio/tiles/world_buildout/cathedral_of_rotated_truth_far_parallax.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T03:33:11.284280+00:00,2026-03-12T03:33:11.284280+00:00,b726a9a916ad77fff294ab14a75ed0757798a472a9cc74d6474478d433634c1c,1024,1024,1739142
cathedral_of_rotated_truth_floor_run,cathedral_of_rotated_truth_floor_run,authoring/clipstudio/tiles/world_buildout/cathedral_of_rotated_truth_floor_run.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T03:33:14.399675+00:00,2026-03-12T03:33:14.399675+00:00,e5ca33fa45860c41dd18508c76a9a21951209fd6181bdfa637ce98617e0ec8ac,1024,1024,1786784
cathedral_of_rotated_truth_floor_broken,cathedral_of_rotated_truth_floor_broken,authoring/clipstudio/tiles/world_buildout/cathedral_of_rotated_truth_floor_broken.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T03:33:20.374501+00:00,2026-03-12T03:33:20.374501+00:00,4e731d4a160e115d4f1fc380f21bfa75d7421cf315686e16f5594e9a10fd4bf7,1024,1024,1635160
cathedral_of_rotated_truth_wall_face,cathedral_of_rotated_truth_wall_face,authoring/clipstudio/tiles/world_buildout/cathedral_of_rotated_truth_wall_face.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T03:33:27.931653+00:00,2026-03-12T03:33:27.931653+00:00,9a7f77e877d7c345577e8f8fb420fad45702ce6d35d374b42ed8a2bdd6b4b496,1024,1024,1553542
cathedral_of_rotated_truth_wall_corner,cathedral_of_rotated_truth_wall_corner,authoring/clipstudio/tiles/world_buildout/cathedral_of_rotated_truth_wall_corner.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T03:33:30.304432+00:00,2026-03-12T03:33:30.304432+00:00,0c080393a12727a12b11b8ffefdf41439d3bdaceb9a0fc203c0f171ac2cff934,1024,1024,1690868
cathedral_of_rotated_truth_platform_bridge,cathedral_of_rotated_truth_platform_bridge,authoring/clipstudio/tiles/world_buildout/cathedral_of_rotated_truth_platform_bridge.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T03:33:34.830825+00:00,2026-03-12T03:33:34.830825+00:00,b3ab66b6c9283551e07af9de1ea7fa0f4588e8cfc0a1b8b5641fe4cc95744de9,1024,1024,1643600
cathedral_of_rotated_truth_gate_arch,cathedral_of_rotated_truth_gate_arch,authoring/clipstudio/tiles/world_buildout/cathedral_of_rotated_truth_gate_arch.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T03:33:38.668313+00:00,2026-03-12T03:33:38.668313+00:00,593b15dd1e042a563ce41460bf5d4f8baf239b89c893f2aceac2c1c033b7d136,1024,1024,1640612
cathedral_of_rotated_truth_traversal_vertical,cathedral_of_rotated_truth_traversal_vertical,authoring/clipstudio/tiles/world_buildout/cathedral_of_rotated_truth_traversal_vertical.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T03:33:46.719205+00:00,2026-03-12T03:33:46.719205+00:00,bdbd49d3904fe839cd5818be0e9ad56ad7715eac6403cdfa1262e76a613079f4,1024,1024,1558676
cathedral_of_rotated_truth_hazard_overlay,cathedral_of_rotated_truth_hazard_overlay,authoring/clipstudio/tiles/world_buildout/cathedral_of_rotated_truth_hazard_overlay.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T03:33:49.030095+00:00,2026-03-12T03:33:49.030095+00:00,874e5fed3c4716cc4c1de5d35e0d5f7a5e204b0f825512059352a8b267fd6f60,1024,1024,1571876
cathedral_of_rotated_truth_landmark_setpiece,cathedral_of_rotated_truth_landmark_setpiece,authoring/clipstudio/tiles/world_buildout/cathedral_of_rotated_truth_landmark_setpiece.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T03:33:54.426798+00:00,2026-03-12T03:33:54.426798+00:00,8ba8512755d15a310d54a97c60591cb547187f070c7a2435a34c7cf0c04bc201,1024,1024,1694174
goduly_aether_skyline_backdrop,goduly_aether_skyline_backdrop,authoring/clipstudio/tiles/world_buildout/goduly_aether_skyline_backdrop.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T03:33:59.963555+00:00,2026-03-12T03:33:59.963555+00:00,33420e34071002f5a02cc2e6431fbee328b76c149e366e56083bdc6950d90b9e,1024,1024,1456992
goduly_aether_far_parallax,goduly_aether_far_parallax,authoring/clipstudio/tiles/world_buildout/goduly_aether_far_parallax.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T03:34:07.437344+00:00,2026-03-12T03:34:07.437344+00:00,12b1b392fec496cc59574af5eef6657859f3ef37daf81ec7bbca5daa72582bc3,1024,1024,1677870
goduly_aether_mid_parallax,goduly_aether_mid_parallax,authoring/clipstudio/tiles/world_buildout/goduly_aether_mid_parallax.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T03:34:10.551282+00:00,2026-03-12T03:34:10.551282+00:00,58254136fdddb5eb77daf08ad0a7ba5f89223b1916dd65d4bdb912e341b269cc,1024,1024,1620130
goduly_aether_floor_run,goduly_aether_floor_run,authoring/clipstudio/tiles/world_buildout/goduly_aether_floor_run.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T03:34:14.812337+00:00,2026-03-12T03:34:14.812337+00:00,06a1e61af728fdbd95503e27b8fd446f2b25fba1f5dbaf05fb3998565e374d19,1024,1024,1595828
goduly_aether_floor_broken,goduly_aether_floor_broken,authoring/clipstudio/tiles/world_buildout/goduly_aether_floor_broken.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T03:34:17.812452+00:00,2026-03-12T03:34:17.812452+00:00,5794bfd2a68bb9c531d08668d8dc64cf500660fe2eec4578ce1ef835e833f924,1024,1024,1288196
goduly_aether_wall_face,goduly_aether_wall_face,authoring/clipstudio/tiles/world_buildout/goduly_aether_wall_face.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T03:34:28.487206+00:00,2026-03-12T03:34:28.487206+00:00,b8aa2b12c57c0fc0f524d1a64dbebc88eb0ddbaaa9fd9a9d0aa7077b5fcdf71b,1024,1024,1711792
goduly_aether_wall_corner,goduly_aether_wall_corner,authoring/clipstudio/tiles/world_buildout/goduly_aether_wall_corner.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T03:34:29.870974+00:00,2026-03-12T03:34:29.870974+00:00,ae14797456bfb791a22bfa94a4e6ddb2995a74377dc852df1fa11df21d99a131,1024,1024,1489482
goduly_aether_platform_bridge,goduly_aether_platform_bridge,authoring/clipstudio/tiles/world_buildout/goduly_aether_platform_bridge.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T03:34:33.964567+00:00,2026-03-12T03:34:33.964567+00:00,cee547586b3a1f02f3ad847dc40b403bf013c6cbd0f7271b90eb635e7f021227,1024,1024,1706286
goduly_aether_gate_arch,goduly_aether_gate_arch,authoring/clipstudio/tiles/world_buildout/goduly_aether_gate_arch.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T03:34:38.123626+00:00,2026-03-12T03:34:38.123626+00:00,be248013d0ee15d1073b4c657fd444c0374d6c8c8617bceab8475b2cd58b33ea,1024,1024,1578964
goduly_aether_traversal_vertical,goduly_aether_traversal_vertical,authoring/clipstudio/tiles/world_buildout/goduly_aether_traversal_vertical.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T03:34:49.960810+00:00,2026-03-12T03:34:49.960810+00:00,ea5d984df307c8c5dd3ed876b1add2e8d010d99863e6a525bcf427f8cafe1e34,1024,1024,1488674
goduly_aether_hazard_overlay,goduly_aether_hazard_overlay,authoring/clipstudio/tiles/world_buildout/goduly_aether_hazard_overlay.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T03:34:52.740634+00:00,2026-03-12T03:34:52.740634+00:00,0e8f73b727374b30c44591da714f2b8e4ddef299b479a11bf586bd7ac078ec8a,1024,1024,1650878
pertinence_ruin_skyline_backdrop,pertinence_ruin_skyline_backdrop,authoring/clipstudio/tiles/world_buildout/pertinence_ruin_skyline_backdrop.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T03:34:55.557673+00:00,2026-03-12T03:34:55.557673+00:00,433aa0d7ce9e0f3bd355ea6d747cdcd578f27dce7a2fd3470f301a7427733963,1024,1024,1474012
goduly_aether_landmark_setpiece,goduly_aether_landmark_setpiece,authoring/clipstudio/tiles/world_buildout/goduly_aether_landmark_setpiece.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T03:34:56.561407+00:00,2026-03-12T03:34:56.561407+00:00,0852735b65b43626dc5406b402967cddfabf8331b0f1fdd67b1b89f234729ae5,1024,1024,1460262
pertinence_ruin_far_parallax,pertinence_ruin_far_parallax,authoring/clipstudio/tiles/world_buildout/pertinence_ruin_far_parallax.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T03:35:07.467055+00:00,2026-03-12T03:35:07.467055+00:00,f5e2cbda2b7ab6bc1875a4ed91d5c4e6497d1c64305087eb74fc8b1f9f18376b,1024,1024,1486402
pertinence_ruin_mid_parallax,pertinence_ruin_mid_parallax,authoring/clipstudio/tiles/world_buildout/pertinence_ruin_mid_parallax.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T03:35:10.780835+00:00,2026-03-12T03:35:10.780835+00:00,3115adb7585ae8b518fe914eb3eedf378c26a68ed72d21c4b21252d06ba1f081,1024,1024,1331892
pertinence_ruin_floor_run,pertinence_ruin_floor_run,authoring/clipstudio/tiles/world_buildout/pertinence_ruin_floor_run.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T03:35:13.244855+00:00,2026-03-12T03:35:13.244855+00:00,b3518e2c65217d9d20d0e2ed734a17960243e76d7dff09e2a4809d373d1df957,1024,1024,1450410
pertinence_ruin_floor_broken,pertinence_ruin_floor_broken,authoring/clipstudio/tiles/world_buildout/pertinence_ruin_floor_broken.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T03:35:15.480250+00:00,2026-03-12T03:35:15.480250+00:00,ea3dc3585d52fbf27cf09188c8fb6e2b915af450b43ca3e8c871d257447ab231,1024,1024,1512914
pertinence_ruin_wall_face,pertinence_ruin_wall_face,authoring/clipstudio/tiles/world_buildout/pertinence_ruin_wall_face.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T03:35:26.496571+00:00,2026-03-12T03:35:26.496571+00:00,bd25875b480fdf46c8dbe051c47459ff9d6203913df795951bca2997968e4cbc,1024,1024,1262680
pertinence_ruin_wall_corner,pertinence_ruin_wall_corner,authoring/clipstudio/tiles/world_buildout/pertinence_ruin_wall_corner.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T03:35:29.265593+00:00,2026-03-12T03:35:29.265593+00:00,93b564075dcdcfd0a86e96cd65be28b87e1b7ed7e8d5be179a4baa5c41f89539,1024,1024,1359070
pertinence_ruin_gate_arch,pertinence_ruin_gate_arch,authoring/clipstudio/tiles/world_buildout/pertinence_ruin_gate_arch.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T03:35:33.915179+00:00,2026-03-12T03:35:33.915179+00:00,c0fa2d5ee9b343b114f19c38ad82f20566be30c403d1b7b07c6cb8227856f827,1024,1024,1470840
pertinence_ruin_platform_bridge,pertinence_ruin_platform_bridge,authoring/clipstudio/tiles/world_buildout/pertinence_ruin_platform_bridge.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T03:35:35.003723+00:00,2026-03-12T03:35:35.003723+00:00,537a5e2544e625c22ce7c5b1d69c38a71ef005a4143933bfed455fbd466e5a60,1024,1024,1434350
pertinence_ruin_traversal_vertical,pertinence_ruin_traversal_vertical,authoring/clipstudio/tiles/world_buildout/pertinence_ruin_traversal_vertical.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T03:35:44.956544+00:00,2026-03-12T03:35:44.956544+00:00,a3bfbeaf32a6f3869f9319decc80c294a0829101f9f198fe7fc0c24c51227e19,1024,1024,1490456
pertinence_ruin_hazard_overlay,pertinence_ruin_hazard_overlay,authoring/clipstudio/tiles/world_buildout/pertinence_ruin_hazard_overlay.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T03:35:48.195500+00:00,2026-03-12T03:35:48.195500+00:00,8df50b00b19dc85f9a1fd486e43dbfe199e700089db5ffbec018938e2180eba8,1024,1024,1382174
pertinence_ruin_landmark_setpiece,pertinence_ruin_landmark_setpiece,authoring/clipstudio/tiles/world_buildout/pertinence_ruin_landmark_setpiece.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,auto,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T03:35:51.873790+00:00,2026-03-12T03:35:51.873790+00:00,220ff7050296d34015198b84ab4008fba1c7b48d8566778beb9a67844961dc99,1024,1024,1498666
