asset_family,manifest_entry,planned_output,source_basis,external_reference_urls,rights_basis,usage_mode,prompt_revision,status,notes,generated_at_utc,file_sha256,image_width,image_height,file_size_bytes
cultist_harpooner_throw_f03_precision_v1,cultist_harpooner_throw_f03_precision_v1,../../ORBEngine/assets/innsmouth_island/frame_pair_expansion/precision/enemy/cultist_harpooner_throw_f03_precision_v1.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,frame_pair_budget3000_v1,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T04:22:24.155936+00:00,2026-03-12T04:22:24.155936+00:00,d0188ff79639ead05b84594de439c96ad2ca0dfe302358a5fe193dbfdba3330a,1024,1024,1617968
cultist_harpooner_throw_f04_precision_v1,cultist_harpooner_throw_f04_precision_v1,../../ORBEngine/assets/innsmouth_island/frame_pair_expansion/precision/enemy/cultist_harpooner_throw_f04_precision_v1.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,frame_pair_budget3000_v1,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T04:22:26.839938+00:00,2026-03-12T04:22:26.839938+00:00,163a8d9c9bc0b15de213d368b1a9ec576bec565481cb1126335abfbccd635f40,1024,1024,1110225
abyss_prince_phase_f01_final_v1,abyss_prince_phase_f01_final_v1,../../ORBEngine/assets/innsmouth_island/frame_pair_expansion/final/boss/abyss_prince_phase_f01_final_v1.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,frame_pair_budget3000_v1,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T04:22:31.752356+00:00,2026-03-12T04:22:31.752356+00:00,2b0ce3342d0e8e1223abb0a1838d9438bea560a86587cccf67ce3f3528f2dac3,1024,1024,1104516
abyss_prince_phase_f02_final_v1,abyss_prince_phase_f02_final_v1,../../ORBEngine/assets/innsmouth_island/frame_pair_expansion/final/boss/abyss_prince_phase_f02_final_v1.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,frame_pair_budget3000_v1,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T04:22:42.283980+00:00,2026-03-12T04:22:42.283980+00:00,63eea2b752673f307743b5fd251d4d7cdfd7cfd7c5f634a30d116337d67009d4,1024,1024,1652931
abyss_prince_phase_f01_precision_v1,abyss_prince_phase_f01_precision_v1,../../ORBEngine/assets/innsmouth_island/frame_pair_expansion/precision/boss/abyss_prince_phase_f01_precision_v1.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,frame_pair_budget3000_v1,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T04:22:43.187290+00:00,2026-03-12T04:22:43.187290+00:00,2a191740ca3ed643c7cf86d056abcefbfb914a5748e020657f7e12b9a23a4c38,1024,1024,1689572
abyss_prince_phase_f02_precision_v1,abyss_prince_phase_f02_precision_v1,../../ORBEngine/assets/innsmouth_island/frame_pair_expansion/precision/boss/abyss_prince_phase_f02_precision_v1.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,frame_pair_budget3000_v1,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T04:22:44.713915+00:00,2026-03-12T04:22:44.713915+00:00,d56ce14a9d5a0cd0ba185f540e4a1a3932cfcb84ab1e2f4afa4f8d03c9254176,1024,1024,1334948
abyss_prince_phase_f03_final_v1,abyss_prince_phase_f03_final_v1,../../ORBEngine/assets/innsmouth_island/frame_pair_expansion/final/boss/abyss_prince_phase_f03_final_v1.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,frame_pair_budget3000_v1,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T04:22:49.973950+00:00,2026-03-12T04:22:49.973950+00:00,0be92f53500a52f590db046ebcd3b2164a48982dbab1a7b07a805b53e5b3516b,1024,1024,1522364
abyss_prince_phase_f03_precision_v1,abyss_prince_phase_f03_precision_v1,../../ORBEngine/assets/innsmouth_island/frame_pair_expansion/precision/boss/abyss_prince_phase_f03_precision_v1.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,frame_pair_budget3000_v1,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T04:22:58.606796+00:00,2026-03-12T04:22:58.606796+00:00,982fdfd8732cdddc4b236d30a6bd6df709bbbd52bac723b6576cf18d6f5caa7a,1024,1024,1231995
abyss_prince_phase_f04_final_v1,abyss_prince_phase_f04_final_v1,../../ORBEngine/assets/innsmouth_island/frame_pair_expansion/final/boss/abyss_prince_phase_f04_final_v1.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,frame_pair_budget3000_v1,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T04:22:59.436821+00:00,2026-03-12T04:22:59.436821+00:00,2478f5dbf939b3c07dfea276c4f5dc75f0feaabeb730216439db3da6a7792786,1024,1024,1204883
abyss_prince_phase_f04_precision_v1,abyss_prince_phase_f04_precision_v1,../../ORBEngine/assets/innsmouth_island/frame_pair_expansion/precision/boss/abyss_prince_phase_f04_precision_v1.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,frame_pair_budget3000_v1,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T04:23:02.781586+00:00,2026-03-12T04:23:02.781586+00:00,d7a297df596497172e9b616c2f8b65b190f4b5ad2179341ec63acd7df4e3e6f6,1024,1024,1821570
jaguar_tyrant_pounce_f01_final_v1,jaguar_tyrant_pounce_f01_final_v1,../../ORBEngine/assets/innsmouth_island/frame_pair_expansion/final/boss/jaguar_tyrant_pounce_f01_final_v1.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,frame_pair_budget3000_v1,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T04:23:05.956210+00:00,2026-03-12T04:23:05.956210+00:00,578adf09e96cff719b554b12088d1a47687a06db58e95352e0e04947bf6cea3e,1024,1024,1607003
jaguar_tyrant_pounce_f02_final_v1,jaguar_tyrant_pounce_f02_final_v1,../../ORBEngine/assets/innsmouth_island/frame_pair_expansion/final/boss/jaguar_tyrant_pounce_f02_final_v1.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,frame_pair_budget3000_v1,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T04:23:16.073450+00:00,2026-03-12T04:23:16.073450+00:00,b666ff4c49cf08f0b071148f9501c07fdefdb457f523defa70e5fe7058eff608,1024,1024,1643770
jaguar_tyrant_pounce_f01_precision_v1,jaguar_tyrant_pounce_f01_precision_v1,../../ORBEngine/assets/innsmouth_island/frame_pair_expansion/precision/boss/jaguar_tyrant_pounce_f01_precision_v1.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,frame_pair_budget3000_v1,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T04:23:16.578194+00:00,2026-03-12T04:23:16.578194+00:00,b14f72aea41f1b4bf8d25047b3e113c810b68b1d024b71f52e35bad8c81d5a67,1024,1024,1663675
jaguar_tyrant_pounce_f02_precision_v1,jaguar_tyrant_pounce_f02_precision_v1,../../ORBEngine/assets/innsmouth_island/frame_pair_expansion/precision/boss/jaguar_tyrant_pounce_f02_precision_v1.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,frame_pair_budget3000_v1,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T04:23:20.672438+00:00,2026-03-12T04:23:20.672438+00:00,dfcd5c20c51d116156fda8ddb179b4e88d5bb9f2be483a71e7b18487ea018725,1024,1024,1501048
jaguar_tyrant_pounce_f03_final_v1,jaguar_tyrant_pounce_f03_final_v1,../../ORBEngine/assets/innsmouth_island/frame_pair_expansion/final/boss/jaguar_tyrant_pounce_f03_final_v1.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,frame_pair_budget3000_v1,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T04:23:22.951214+00:00,2026-03-12T04:23:22.951214+00:00,ae2f5c56c398ee3f583aa4e67d12499bfff7c41b3efb9bacb5f0af13f5c37070,1024,1024,1436784
jaguar_tyrant_pounce_f04_final_v1,jaguar_tyrant_pounce_f04_final_v1,../../ORBEngine/assets/innsmouth_island/frame_pair_expansion/final/boss/jaguar_tyrant_pounce_f04_final_v1.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,frame_pair_budget3000_v1,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T04:23:32.084720+00:00,2026-03-12T04:23:32.084720+00:00,5f72fbc9d7772806cc0289337873ccd8d2470e10fc228ab420d64ddf9927e388,1024,1024,1207073
jaguar_tyrant_pounce_f03_precision_v1,jaguar_tyrant_pounce_f03_precision_v1,../../ORBEngine/assets/innsmouth_island/frame_pair_expansion/precision/boss/jaguar_tyrant_pounce_f03_precision_v1.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,frame_pair_budget3000_v1,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T04:23:33.839367+00:00,2026-03-12T04:23:33.839367+00:00,39cfef8f2d7f1ea0e89e50accbb830060d20f9ccc7479204fb26f66816ce0140,1024,1024,1475534
jaguar_tyrant_pounce_f04_precision_v1,jaguar_tyrant_pounce_f04_precision_v1,../../ORBEngine/assets/innsmouth_island/frame_pair_expansion/precision/boss/jaguar_tyrant_pounce_f04_precision_v1.png,Manifest-driven Recraft generation,,User-owned Recraft account output,Direct API generation,frame_pair_budget3000_v1,generated,Generated automatically via batch_run_manifest.py at 2026-03-12T04:23:39.140513+00:00,2026-03-12T04:23:39.140513+00:00,b2020ee5757e18b96463cd8fa98ac6b6785df16d3765c3c550c5ffed4493912e,1024,1024,1379826
